timestamp,raw_gesture,stable_gesture,command,throttle,vx,vy,vz,yaw_rate,altitude,fps
1776436078.048,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,72.3
1776436078.062,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,72.2
1776436078.076,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,72.3
1776436078.090,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,72.3
1776436078.103,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,72.3
1776436078.118,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,72.1
1776436078.131,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,72.2
1776436078.145,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,72.0
1776436078.159,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,72.2
1776436078.173,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,72.2
1776436078.187,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,72.1
1776436078.201,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,72.0
1776436078.215,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,72.2
1776436078.229,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,72.1
1776436078.243,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,72.1
1776436078.257,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,72.2
1776436078.271,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,72.1
1776436078.285,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,72.2
1776436078.298,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,72.4
1776436078.313,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,72.1
1776436078.327,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,72.2
1776436078.341,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,72.3
1776436078.355,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,72.1
1776436078.369,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,72.0
1776436078.383,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,71.9
1776436078.396,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,71.9
1776436078.410,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,71.9
1776436078.424,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,71.9
1776436078.438,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,71.9
1776436078.452,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,71.9
1776436078.466,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,71.9
1776436078.480,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,71.9
1776436078.493,UNKNOWN,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,71.9
1776436078.508,YAW_LEFT,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,71.9
1776436078.522,YAW_LEFT,UNKNOWN,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,71.8
1776436078.535,YAW_LEFT,NONE,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,71.9
1776436078.550,YAW_LEFT,NONE,HOVER,1.00,1.00,0.00,0.00,0.0,15.03,71.6
1776436078.564,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.99,0.00,0.00,-0.6,15.03,71.8
1776436078.578,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.98,0.00,0.00,-1.1,15.03,71.8
1776436078.592,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.96,0.00,0.00,-1.7,15.03,71.7
1776436078.605,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.95,0.00,0.00,-2.2,15.03,71.8
1776436078.619,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.94,0.00,0.00,-2.8,15.03,71.8
1776436078.633,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.92,0.00,0.00,-3.3,15.03,71.8
1776436078.648,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.91,0.00,0.00,-3.8,15.03,71.8
1776436078.661,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.90,0.00,0.00,-4.3,15.03,72.0
1776436078.675,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.89,0.00,0.00,-4.8,15.03,71.9
1776436078.688,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.88,0.00,0.00,-5.3,15.03,72.0
1776436078.703,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.86,0.00,0.00,-5.8,15.03,71.9
1776436078.717,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.85,0.00,0.00,-6.2,15.03,71.7
1776436078.730,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.84,0.00,0.00,-6.7,15.03,72.1
1776436078.744,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.83,0.00,0.00,-7.1,15.03,71.9
1776436078.758,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.81,0.00,0.00,-7.5,15.03,72.0
1776436078.772,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.80,0.00,0.00,-7.9,15.03,72.0
1776436078.786,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.79,0.00,0.00,-8.3,15.03,72.0
1776436078.800,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.78,0.00,0.00,-8.7,15.03,72.0
1776436078.813,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.76,0.00,0.00,-9.1,15.03,72.0
1776436078.827,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.75,0.00,0.00,-9.4,15.03,72.1
1776436078.842,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.74,0.00,0.00,-9.8,15.03,71.8
1776436078.855,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.73,0.00,0.00,-10.1,15.03,72.0
1776436078.869,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.71,0.00,0.00,-10.4,15.03,72.0
1776436078.882,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.70,0.00,0.00,-10.8,15.03,72.1
1776436078.896,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.69,0.00,0.00,-11.1,15.03,72.2
1776436078.910,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.68,0.00,0.00,-11.4,15.03,72.1
1776436078.924,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.66,0.00,0.00,-11.6,15.03,72.3
1776436078.938,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.65,0.00,0.00,-11.9,15.03,72.2
1776436078.951,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.64,0.00,0.00,-12.2,15.03,72.3
1776436078.965,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.63,0.00,0.00,-12.4,15.03,72.5
1776436078.980,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.61,0.00,0.00,-12.7,15.03,72.3
1776436078.993,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.60,0.00,0.00,-13.0,15.03,72.4
1776436079.007,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.59,0.00,0.00,-13.2,15.03,72.5
1776436079.021,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.58,0.00,0.00,-13.4,15.03,72.4
1776436079.034,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.56,0.00,0.00,-13.7,15.03,72.5
1776436079.049,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.55,0.00,0.00,-13.9,15.03,72.3
1776436079.063,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.54,0.00,0.00,-14.1,15.03,72.4
1776436079.076,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.53,0.00,0.00,-14.3,15.03,72.3
1776436079.090,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.51,0.00,0.00,-14.5,15.03,72.3
1776436079.105,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.50,0.00,0.00,-14.7,15.03,72.1
1776436079.118,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.49,0.00,0.00,-14.9,15.03,72.4
1776436079.131,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.48,0.00,0.00,-15.1,15.03,72.5
1776436079.146,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.46,0.00,0.00,-15.3,15.03,72.2
1776436079.161,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.45,0.00,0.00,-15.5,15.03,72.1
1776436079.176,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.44,0.00,0.00,-15.7,15.03,71.9
1776436079.190,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.42,0.00,0.00,-15.9,15.03,72.0
1776436079.203,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.41,0.00,0.00,-16.1,15.03,72.0
1776436079.216,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.40,0.00,0.00,-16.3,15.03,72.2
1776436079.230,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.39,0.00,0.00,-16.4,15.03,72.1
1776436079.245,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.37,0.00,0.00,-16.6,15.03,71.9
1776436079.258,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.36,0.00,0.00,-16.8,15.03,72.1
1776436079.272,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.35,0.00,0.00,-17.0,15.03,72.1
1776436079.286,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.34,0.00,0.00,-17.1,15.03,72.2
1776436079.300,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.32,0.00,0.00,-17.3,15.03,72.0
1776436079.313,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.31,0.00,0.00,-17.5,15.03,72.0
1776436079.328,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.30,0.00,0.00,-17.6,15.04,72.0
1776436079.341,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.29,0.00,0.00,-17.8,15.04,72.1
1776436079.354,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.28,0.00,0.00,-17.9,15.04,72.2
1776436079.368,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.26,0.00,0.00,-18.0,15.04,72.1
1776436079.382,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.25,0.00,0.00,-18.0,15.04,72.0
1776436079.396,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.24,0.00,0.00,-18.0,15.04,72.2
1776436079.410,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.23,0.00,0.00,-18.0,15.04,72.1
1776436079.423,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.22,0.00,0.00,-18.0,15.04,72.1
1776436079.438,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.21,0.00,0.00,-18.0,15.04,72.1
1776436079.452,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.20,0.00,0.00,-18.0,15.04,72.0
1776436079.465,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.19,0.00,0.00,-18.0,15.04,72.1
1776436079.480,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.18,0.00,0.00,-18.0,15.04,72.1
1776436079.493,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.17,0.00,0.00,-18.0,15.04,72.1
1776436079.508,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.16,0.00,0.00,-18.0,15.04,72.0
1776436079.522,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.15,0.00,0.00,-18.0,15.04,72.1
1776436079.536,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.14,0.00,0.00,-18.0,15.04,71.9
1776436079.549,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.13,0.00,0.00,-18.0,15.04,71.9
1776436079.564,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.13,0.00,0.00,-18.0,15.04,71.9
1776436079.577,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.12,0.00,0.00,-18.0,15.04,72.2
1776436079.591,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.11,0.00,0.00,-18.0,15.04,72.4
1776436079.604,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.11,0.00,0.00,-18.0,15.04,72.5
1776436079.618,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.10,0.00,0.00,-18.0,15.04,72.5
1776436079.633,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.09,0.00,0.00,-18.0,15.04,72.1
1776436079.647,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.09,0.00,0.00,-18.0,15.04,72.2
1776436079.661,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.08,0.00,0.00,-18.0,15.04,72.3
1776436079.674,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.08,0.00,0.00,-18.0,15.04,72.4
1776436079.688,FORWARD,YAW_LEFT,YAW_LEFT,1.00,0.07,0.00,0.00,-18.0,15.04,72.2
1776436079.702,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.07,0.00,0.00,-18.0,15.05,72.1
1776436079.716,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.06,0.00,0.00,-18.0,15.05,72.2
1776436079.728,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.06,0.00,0.00,-18.0,15.05,72.4
1776436079.743,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.05,0.00,0.00,-18.0,15.05,72.3
1776436079.757,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.05,0.00,0.00,-18.0,15.05,72.2
1776436079.771,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.04,0.00,0.00,-18.0,15.05,72.2
1776436079.785,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.04,0.00,0.00,-18.0,15.05,72.1
1776436079.798,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.04,0.00,0.00,-18.0,15.05,72.2
1776436079.812,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.03,0.00,0.00,-18.0,15.05,72.1
1776436079.826,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.03,0.00,0.00,-18.0,15.05,72.2
1776436079.840,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.02,0.00,0.00,-18.0,15.05,72.1
1776436079.854,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.02,0.00,0.00,-18.0,15.05,72.1
1776436079.868,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.02,0.00,0.00,-18.0,15.05,72.2
1776436079.882,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.01,0.00,0.00,-18.0,15.05,72.1
1776436079.895,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.01,0.00,0.00,-18.0,15.05,72.3
1776436079.909,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.05,72.2
1776436079.923,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.05,72.4
1776436079.936,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.05,72.5
1776436079.950,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.05,72.6
1776436079.964,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.05,72.5
1776436079.978,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.05,72.6
1776436079.992,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.05,72.4
1776436080.006,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.05,72.5
1776436080.021,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.05,72.2
1776436080.034,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.05,72.2
1776436080.049,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.05,72.3
1776436080.062,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,72.4
1776436080.076,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,72.4
1776436080.090,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,72.2
1776436080.104,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,72.2
1776436080.119,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,72.1
1776436080.133,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,72.0
1776436080.146,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.8
1776436080.161,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.8
1776436080.175,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.7
1776436080.189,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.7
1776436080.203,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.8
1776436080.218,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.6
1776436080.232,FORWARD,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.6
1776436080.245,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.6
1776436080.260,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.6
1776436080.273,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.7
1776436080.288,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.6
1776436080.302,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.5
1776436080.315,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.6
1776436080.328,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.8
1776436080.343,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.6
1776436080.356,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.6
1776436080.370,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.6
1776436080.384,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.5
1776436080.398,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.6
1776436080.413,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.4
1776436080.426,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.4
1776436080.440,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.6
1776436080.455,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.4
1776436080.469,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.6
1776436080.483,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.3
1776436080.498,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.2
1776436080.512,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.2
1776436080.526,FORWARD,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.2
1776436080.540,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.3
1776436080.555,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.2
1776436080.568,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.2
1776436080.583,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.3
1776436080.597,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.2
1776436080.611,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.2
1776436080.625,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.2
1776436080.638,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.4
1776436080.653,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.3
1776436080.668,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.1
1776436080.681,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.3
1776436080.696,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.1
1776436080.710,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.2
1776436080.724,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.1
1776436080.738,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,71.1
1776436080.753,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,70.7
1776436080.767,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,70.8
1776436080.781,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,70.8
1776436080.795,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,70.7
1776436080.809,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,70.7
1776436080.824,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,70.5
1776436080.838,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,70.6
1776436080.852,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,70.5
1776436080.867,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,70.4
1776436080.882,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,70.4
1776436080.896,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,70.2
1776436080.910,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,70.3
1776436080.926,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,70.2
1776436080.940,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,70.2
1776436080.953,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,70.3
1776436080.968,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,70.3
1776436080.982,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,70.3
1776436080.997,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,70.1
1776436081.011,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,70.2
1776436081.025,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,70.2
1776436081.039,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,70.3
1776436081.053,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,70.2
1776436081.067,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,70.0
1776436081.081,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,70.2
1776436081.096,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,70.2
1776436081.110,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,70.1
1776436081.123,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,70.2
1776436081.137,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,70.3
1776436081.152,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,70.3
1776436081.166,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,70.1
1776436081.181,YAW_LEFT,YAW_LEFT,YAW_LEFT,1.00,0.00,0.00,0.00,-18.0,15.06,70.2
