timestamp,raw_gesture,stable_gesture,stable_ratio,current_intent,candidate_intent,fps
2026-04-24 18:39:02,NONE,UNSTABLE,1.00,HOVER,HOVER,17.2
2026-04-24 18:39:02,NONE,UNSTABLE,1.00,HOVER,HOVER,17.9
2026-04-24 18:39:02,NONE,UNSTABLE,1.00,HOVER,HOVER,18.9
2026-04-24 18:39:02,NONE,UNSTABLE,1.00,HOVER,HOVER,19.8
2026-04-24 18:39:02,NONE,UNSTABLE,1.00,HOVER,HOVER,19.6
2026-04-24 18:39:02,NONE,UNSTABLE,1.00,HOVER,HOVER,20.3
2026-04-24 18:39:02,NONE,UNSTABLE,1.00,HOVER,HOVER,21.0
2026-04-24 18:39:02,NONE,UNSTABLE,1.00,HOVER,HOVER,20.9
2026-04-24 18:39:02,NONE,UNSTABLE,1.00,HOVER,HOVER,21.6
2026-04-24 18:39:02,NONE,UNSTABLE,1.00,HOVER,HOVER,20.7
2026-04-24 18:39:03,NONE,UNSTABLE,1.00,HOVER,HOVER,19.6
2026-04-24 18:39:03,NONE,UNSTABLE,1.00,HOVER,HOVER,18.3
2026-04-24 18:39:03,NONE,UNSTABLE,1.00,HOVER,HOVER,18.3
2026-04-24 18:39:03,NONE,UNSTABLE,1.00,HOVER,HOVER,18.9
2026-04-24 18:39:03,NONE,UNSTABLE,1.00,HOVER,HOVER,19.2
2026-04-24 18:39:03,NONE,UNSTABLE,1.00,HOVER,HOVER,18.9
2026-04-24 18:39:03,NONE,UNSTABLE,1.00,HOVER,HOVER,19.6
2026-04-24 18:39:03,NONE,UNSTABLE,1.00,HOVER,HOVER,19.4
2026-04-24 18:39:03,NONE,UNSTABLE,1.00,HOVER,HOVER,18.5
2026-04-24 18:39:03,NONE,UNSTABLE,1.00,HOVER,HOVER,18.8
2026-04-24 18:39:03,NONE,UNSTABLE,1.00,HOVER,HOVER,18.0
2026-04-24 18:39:03,NONE,UNSTABLE,1.00,HOVER,HOVER,18.6
2026-04-24 18:39:03,NONE,UNSTABLE,1.00,HOVER,HOVER,18.2
2026-04-24 18:39:03,NONE,UNSTABLE,1.00,HOVER,HOVER,17.4
2026-04-24 18:39:03,NONE,UNSTABLE,1.00,HOVER,HOVER,17.4
2026-04-24 18:39:03,NONE,UNSTABLE,1.00,HOVER,HOVER,18.0
2026-04-24 18:39:03,NONE,UNSTABLE,1.00,HOVER,HOVER,17.4
2026-04-24 18:39:04,NONE,UNSTABLE,1.00,HOVER,HOVER,18.5
2026-04-24 18:39:04,NONE,UNSTABLE,1.00,HOVER,HOVER,19.1
2026-04-24 18:39:04,NONE,UNSTABLE,1.00,HOVER,HOVER,19.3
2026-04-24 18:39:04,NONE,UNSTABLE,1.00,HOVER,HOVER,18.4
2026-04-24 18:39:04,NONE,UNSTABLE,1.00,HOVER,HOVER,17.7
2026-04-24 18:39:04,NONE,UNSTABLE,1.00,HOVER,HOVER,18.6
2026-04-24 18:39:04,NONE,UNSTABLE,1.00,HOVER,HOVER,19.3
2026-04-24 18:39:04,NONE,UNSTABLE,1.00,HOVER,HOVER,19.8
2026-04-24 18:39:04,NONE,UNSTABLE,1.00,HOVER,HOVER,19.9
2026-04-24 18:39:04,NONE,UNSTABLE,1.00,HOVER,HOVER,19.2
2026-04-24 18:39:04,NONE,UNSTABLE,1.00,HOVER,HOVER,20.0
2026-04-24 18:39:04,NONE,UNSTABLE,1.00,HOVER,HOVER,19.1
2026-04-24 18:39:04,NONE,UNSTABLE,1.00,HOVER,HOVER,19.3
2026-04-24 18:39:04,NONE,UNSTABLE,1.00,HOVER,HOVER,18.8
2026-04-24 18:39:04,NONE,UNSTABLE,1.00,HOVER,HOVER,19.7
2026-04-24 18:39:04,NONE,UNSTABLE,1.00,HOVER,HOVER,20.0
2026-04-24 18:39:05,NONE,UNSTABLE,1.00,HOVER,HOVER,18.7
2026-04-24 18:39:05,NONE,UNSTABLE,1.00,HOVER,HOVER,17.7
2026-04-24 18:39:05,NONE,UNSTABLE,1.00,HOVER,HOVER,17.0
2026-04-24 18:39:05,NONE,UNSTABLE,1.00,HOVER,HOVER,16.3
2026-04-24 18:39:05,NONE,UNSTABLE,1.00,HOVER,HOVER,16.5
2026-04-24 18:39:05,NONE,UNSTABLE,1.00,HOVER,HOVER,16.9
2026-04-24 18:39:05,NONE,UNSTABLE,1.00,HOVER,HOVER,17.1
2026-04-24 18:39:05,NONE,UNSTABLE,1.00,HOVER,HOVER,17.7
2026-04-24 18:39:05,NONE,UNSTABLE,1.00,HOVER,HOVER,17.9
2026-04-24 18:39:05,NONE,UNSTABLE,1.00,HOVER,HOVER,17.6
2026-04-24 18:39:05,NONE,UNSTABLE,1.00,HOVER,HOVER,18.6
2026-04-24 18:39:05,NONE,UNSTABLE,1.00,HOVER,HOVER,18.1
2026-04-24 18:39:05,NONE,UNSTABLE,1.00,HOVER,HOVER,19.1
2026-04-24 18:39:05,NONE,UNSTABLE,1.00,HOVER,HOVER,19.7
2026-04-24 18:39:05,NONE,UNSTABLE,1.00,HOVER,HOVER,18.8
2026-04-24 18:39:06,NONE,UNSTABLE,1.00,HOVER,HOVER,17.8
2026-04-24 18:39:06,NONE,UNSTABLE,1.00,HOVER,HOVER,18.2
2026-04-24 18:39:06,NONE,UNSTABLE,1.00,HOVER,HOVER,17.4
2026-04-24 18:39:06,NONE,UNSTABLE,1.00,HOVER,HOVER,16.6
2026-04-24 18:39:06,NONE,UNSTABLE,1.00,HOVER,HOVER,16.0
2026-04-24 18:39:06,NONE,UNSTABLE,1.00,HOVER,HOVER,16.3
2026-04-24 18:39:06,NONE,UNSTABLE,1.00,HOVER,HOVER,17.0
2026-04-24 18:39:06,NONE,UNSTABLE,1.00,HOVER,HOVER,15.9
2026-04-24 18:39:06,NONE,UNSTABLE,1.00,HOVER,HOVER,15.2
2026-04-24 18:39:06,NONE,UNSTABLE,1.00,HOVER,HOVER,14.8
2026-04-24 18:39:06,NONE,UNSTABLE,1.00,HOVER,HOVER,14.4
2026-04-24 18:39:07,NONE,UNSTABLE,1.00,HOVER,HOVER,14.6
2026-04-24 18:39:07,NONE,UNSTABLE,1.00,HOVER,HOVER,14.2
2026-04-24 18:39:07,NONE,UNSTABLE,1.00,HOVER,HOVER,13.4
2026-04-24 18:39:07,NONE,UNSTABLE,1.00,HOVER,HOVER,14.1
2026-04-24 18:39:07,NONE,UNSTABLE,1.00,HOVER,HOVER,14.8
2026-04-24 18:39:07,NONE,UNSTABLE,1.00,HOVER,HOVER,15.2
2026-04-24 18:39:07,NONE,UNSTABLE,1.00,HOVER,HOVER,15.2
2026-04-24 18:39:07,NONE,UNSTABLE,1.00,HOVER,HOVER,16.4
2026-04-24 18:39:07,NONE,UNSTABLE,1.00,HOVER,HOVER,16.8
2026-04-24 18:39:07,NONE,UNSTABLE,1.00,HOVER,HOVER,17.3
2026-04-24 18:39:07,NONE,UNSTABLE,1.00,HOVER,HOVER,17.7
2026-04-24 18:39:07,NONE,UNSTABLE,1.00,HOVER,HOVER,16.9
2026-04-24 18:39:07,NONE,UNSTABLE,1.00,HOVER,HOVER,17.1
2026-04-24 18:39:07,NONE,UNSTABLE,1.00,HOVER,HOVER,17.7
2026-04-24 18:39:07,NONE,UNSTABLE,1.00,HOVER,HOVER,17.8
2026-04-24 18:39:07,NONE,UNSTABLE,1.00,HOVER,HOVER,17.2
2026-04-24 18:39:07,NONE,UNSTABLE,1.00,HOVER,HOVER,18.3
2026-04-24 18:39:08,NONE,UNSTABLE,1.00,HOVER,HOVER,19.1
2026-04-24 18:39:08,NONE,UNSTABLE,1.00,HOVER,HOVER,19.5
2026-04-24 18:39:08,NONE,UNSTABLE,1.00,HOVER,HOVER,18.5
2026-04-24 18:39:08,NONE,UNSTABLE,1.00,HOVER,HOVER,18.2
2026-04-24 18:39:08,NONE,UNSTABLE,1.00,HOVER,HOVER,17.2
2026-04-24 18:39:08,NONE,UNSTABLE,1.00,HOVER,HOVER,17.2
2026-04-24 18:39:08,NONE,UNSTABLE,1.00,HOVER,HOVER,17.8
2026-04-24 18:39:08,NONE,UNSTABLE,1.00,HOVER,HOVER,17.8
2026-04-24 18:39:08,NONE,UNSTABLE,1.00,HOVER,HOVER,18.1
2026-04-24 18:39:08,NONE,UNSTABLE,1.00,HOVER,HOVER,17.3
2026-04-24 18:39:08,NONE,UNSTABLE,1.00,HOVER,HOVER,17.5
2026-04-24 18:39:08,NONE,UNSTABLE,1.00,HOVER,HOVER,18.0
2026-04-24 18:39:08,NONE,UNSTABLE,1.00,HOVER,HOVER,17.2
2026-04-24 18:39:08,NONE,UNSTABLE,1.00,HOVER,HOVER,17.2
2026-04-24 18:39:09,NONE,UNSTABLE,1.00,HOVER,HOVER,16.6
2026-04-24 18:39:09,NONE,UNSTABLE,1.00,HOVER,HOVER,16.7
2026-04-24 18:39:09,NONE,UNSTABLE,1.00,HOVER,HOVER,17.2
2026-04-24 18:39:09,NONE,UNSTABLE,1.00,HOVER,HOVER,17.0
2026-04-24 18:39:09,NONE,UNSTABLE,1.00,HOVER,HOVER,18.0
2026-04-24 18:39:09,NONE,UNSTABLE,1.00,HOVER,HOVER,17.6
2026-04-24 18:39:09,NONE,UNSTABLE,1.00,HOVER,HOVER,18.5
2026-04-24 18:39:09,NONE,UNSTABLE,1.00,HOVER,HOVER,19.0
2026-04-24 18:39:09,NONE,UNSTABLE,1.00,HOVER,HOVER,19.2
2026-04-24 18:39:09,NONE,UNSTABLE,1.00,HOVER,HOVER,19.5
2026-04-24 18:39:09,NONE,UNSTABLE,1.00,HOVER,HOVER,18.9
2026-04-24 18:39:09,NONE,UNSTABLE,1.00,HOVER,HOVER,18.3
2026-04-24 18:39:09,NONE,UNSTABLE,1.00,HOVER,HOVER,17.8
2026-04-24 18:39:09,NONE,UNSTABLE,1.00,HOVER,HOVER,18.7
2026-04-24 18:39:09,NONE,UNSTABLE,1.00,HOVER,HOVER,19.1
2026-04-24 18:39:09,NONE,UNSTABLE,1.00,HOVER,HOVER,19.5
2026-04-24 18:39:09,NONE,UNSTABLE,1.00,HOVER,HOVER,19.5
2026-04-24 18:39:10,NONE,UNSTABLE,1.00,HOVER,HOVER,18.7
2026-04-24 18:39:10,NONE,UNSTABLE,1.00,HOVER,HOVER,17.7
2026-04-24 18:39:10,NONE,UNSTABLE,1.00,HOVER,HOVER,17.8
2026-04-24 18:39:10,NONE,UNSTABLE,1.00,HOVER,HOVER,18.1
2026-04-24 18:39:10,NONE,UNSTABLE,1.00,HOVER,HOVER,17.6
2026-04-24 18:39:10,NONE,UNSTABLE,1.00,HOVER,HOVER,18.6
2026-04-24 18:39:10,NONE,UNSTABLE,1.00,HOVER,HOVER,18.7
2026-04-24 18:39:10,NONE,UNSTABLE,1.00,HOVER,HOVER,19.6
2026-04-24 18:39:10,NONE,UNSTABLE,1.00,HOVER,HOVER,19.9
2026-04-24 18:39:10,NONE,UNSTABLE,1.00,HOVER,HOVER,19.3
2026-04-24 18:39:10,NONE,UNSTABLE,1.00,HOVER,HOVER,20.1
2026-04-24 18:39:10,NONE,UNSTABLE,1.00,HOVER,HOVER,19.7
2026-04-24 18:39:10,NONE,UNSTABLE,1.00,HOVER,HOVER,18.9
2026-04-24 18:39:10,NONE,UNSTABLE,1.00,HOVER,HOVER,19.0
2026-04-24 18:39:10,NONE,UNSTABLE,1.00,HOVER,HOVER,19.1
2026-04-24 18:39:10,NONE,UNSTABLE,1.00,HOVER,HOVER,18.2
2026-04-24 18:39:10,NONE,UNSTABLE,1.00,HOVER,HOVER,18.0
2026-04-24 18:39:11,NONE,UNSTABLE,1.00,HOVER,HOVER,17.4
2026-04-24 18:39:11,NONE,UNSTABLE,1.00,HOVER,HOVER,17.4
2026-04-24 18:39:11,NONE,UNSTABLE,1.00,HOVER,HOVER,18.1
2026-04-24 18:39:11,NONE,UNSTABLE,1.00,HOVER,HOVER,18.2
2026-04-24 18:39:11,NONE,UNSTABLE,1.00,HOVER,HOVER,18.2
2026-04-24 18:39:11,NONE,UNSTABLE,1.00,HOVER,HOVER,17.5
2026-04-24 18:39:11,NONE,UNSTABLE,1.00,HOVER,HOVER,17.4
2026-04-24 18:39:11,NONE,UNSTABLE,1.00,HOVER,HOVER,17.9
2026-04-24 18:39:11,NONE,UNSTABLE,1.00,HOVER,HOVER,17.5
2026-04-24 18:39:11,NONE,UNSTABLE,1.00,HOVER,HOVER,17.1
2026-04-24 18:39:11,NONE,UNSTABLE,1.00,HOVER,HOVER,16.8
2026-04-24 18:39:11,NONE,UNSTABLE,1.00,HOVER,HOVER,16.3
2026-04-24 18:39:11,NONE,UNSTABLE,1.00,HOVER,HOVER,16.6
2026-04-24 18:39:11,NONE,UNSTABLE,1.00,HOVER,HOVER,16.7
2026-04-24 18:39:11,NONE,UNSTABLE,1.00,HOVER,HOVER,16.6
2026-04-24 18:39:11,NONE,UNSTABLE,1.00,HOVER,HOVER,17.3
2026-04-24 18:39:12,NONE,UNSTABLE,1.00,HOVER,HOVER,16.6
2026-04-24 18:39:12,NONE,UNSTABLE,1.00,HOVER,HOVER,17.1
2026-04-24 18:39:12,NONE,UNSTABLE,1.00,HOVER,HOVER,17.2
2026-04-24 18:39:12,NONE,UNSTABLE,1.00,HOVER,HOVER,16.5
2026-04-24 18:39:12,NONE,UNSTABLE,1.00,HOVER,HOVER,16.6
2026-04-24 18:39:12,NONE,UNSTABLE,1.00,HOVER,HOVER,17.2
2026-04-24 18:39:12,NONE,UNSTABLE,1.00,HOVER,HOVER,17.2
2026-04-24 18:39:12,NONE,UNSTABLE,1.00,HOVER,HOVER,16.8
2026-04-24 18:39:12,NONE,UNSTABLE,1.00,HOVER,HOVER,16.8
2026-04-24 18:39:12,NONE,UNSTABLE,1.00,HOVER,HOVER,17.4
2026-04-24 18:39:12,NONE,UNSTABLE,1.00,HOVER,HOVER,17.5
2026-04-24 18:39:12,NONE,UNSTABLE,1.00,HOVER,HOVER,18.0
2026-04-24 18:39:12,NONE,UNSTABLE,1.00,HOVER,HOVER,18.0
2026-04-24 18:39:12,NONE,UNSTABLE,1.00,HOVER,HOVER,17.5
2026-04-24 18:39:12,NONE,UNSTABLE,1.00,HOVER,HOVER,18.5
2026-04-24 18:39:12,NONE,UNSTABLE,1.00,HOVER,HOVER,19.1
2026-04-24 18:39:13,NONE,UNSTABLE,1.00,HOVER,HOVER,18.3
2026-04-24 18:39:13,NONE,UNSTABLE,1.00,HOVER,HOVER,17.5
2026-04-24 18:39:13,NONE,UNSTABLE,1.00,HOVER,HOVER,18.5
2026-04-24 18:39:13,NONE,UNSTABLE,1.00,HOVER,HOVER,18.5
2026-04-24 18:39:13,NONE,UNSTABLE,1.00,HOVER,HOVER,18.1
2026-04-24 18:39:13,NONE,UNSTABLE,1.00,HOVER,HOVER,17.4
2026-04-24 18:39:13,NONE,UNSTABLE,1.00,HOVER,HOVER,18.4
2026-04-24 18:39:13,NONE,UNSTABLE,1.00,HOVER,HOVER,19.0
2026-04-24 18:39:13,NONE,UNSTABLE,1.00,HOVER,HOVER,19.9
2026-04-24 18:39:13,NONE,UNSTABLE,1.00,HOVER,HOVER,19.9
2026-04-24 18:39:13,NONE,UNSTABLE,1.00,HOVER,HOVER,19.1
2026-04-24 18:39:13,NONE,UNSTABLE,1.00,HOVER,HOVER,18.8
2026-04-24 18:39:13,NONE,UNSTABLE,1.00,HOVER,HOVER,18.5
2026-04-24 18:39:13,NONE,UNSTABLE,1.00,HOVER,HOVER,19.3
2026-04-24 18:39:13,NONE,UNSTABLE,1.00,HOVER,HOVER,18.5
2026-04-24 18:39:13,NONE,UNSTABLE,1.00,HOVER,HOVER,19.4
2026-04-24 18:39:13,NONE,UNSTABLE,1.00,HOVER,HOVER,19.9
2026-04-24 18:39:13,NONE,UNSTABLE,1.00,HOVER,HOVER,20.7
2026-04-24 18:39:14,NONE,UNSTABLE,1.00,HOVER,HOVER,20.6
2026-04-24 18:39:14,NONE,UNSTABLE,1.00,HOVER,HOVER,19.5
2026-04-24 18:39:14,NONE,UNSTABLE,1.00,HOVER,HOVER,19.4
2026-04-24 18:39:14,NONE,UNSTABLE,1.00,HOVER,HOVER,19.9
2026-04-24 18:39:14,NONE,UNSTABLE,1.00,HOVER,HOVER,20.0
2026-04-24 18:39:14,NONE,UNSTABLE,1.00,HOVER,HOVER,19.2
2026-04-24 18:39:14,NONE,UNSTABLE,1.00,HOVER,HOVER,18.2
2026-04-24 18:39:14,NONE,UNSTABLE,1.00,HOVER,HOVER,18.1
2026-04-24 18:39:14,NONE,UNSTABLE,1.00,HOVER,HOVER,18.5
2026-04-24 18:39:14,NONE,UNSTABLE,1.00,HOVER,HOVER,17.6
2026-04-24 18:39:14,NONE,UNSTABLE,1.00,HOVER,HOVER,17.8
2026-04-24 18:39:14,NONE,UNSTABLE,1.00,HOVER,HOVER,18.2
2026-04-24 18:39:14,NONE,UNSTABLE,1.00,HOVER,HOVER,18.4
2026-04-24 18:39:14,NONE,UNSTABLE,1.00,HOVER,HOVER,18.0
2026-04-24 18:39:15,NONE,UNSTABLE,1.00,HOVER,HOVER,18.8
2026-04-24 18:39:15,NONE,UNSTABLE,1.00,HOVER,HOVER,17.1
2026-04-24 18:39:15,NONE,UNSTABLE,1.00,HOVER,HOVER,16.8
2026-04-24 18:39:15,NONE,UNSTABLE,1.00,HOVER,HOVER,17.7
2026-04-24 18:39:15,NONE,UNSTABLE,1.00,HOVER,HOVER,18.0
2026-04-24 18:39:15,NONE,UNSTABLE,1.00,HOVER,HOVER,19.0
2026-04-24 18:39:15,NONE,UNSTABLE,1.00,HOVER,HOVER,19.7
2026-04-24 18:39:15,NONE,UNSTABLE,1.00,HOVER,HOVER,19.2
2026-04-24 18:39:15,NONE,UNSTABLE,1.00,HOVER,HOVER,20.1
2026-04-24 18:39:15,NONE,UNSTABLE,1.00,HOVER,HOVER,20.5
2026-04-24 18:39:15,NONE,UNSTABLE,1.00,HOVER,HOVER,21.3
2026-04-24 18:39:15,NONE,UNSTABLE,1.00,HOVER,HOVER,21.8
2026-04-24 18:39:16,NONE,UNSTABLE,1.00,HOVER,HOVER,21.7
2026-04-24 18:39:16,NONE,UNSTABLE,1.00,HOVER,HOVER,22.4
2026-04-24 18:39:16,NONE,UNSTABLE,1.00,HOVER,HOVER,22.9
2026-04-24 18:39:16,NONE,UNSTABLE,1.00,HOVER,HOVER,23.2
2026-04-24 18:39:16,NONE,UNSTABLE,1.00,HOVER,HOVER,23.6
2026-04-24 18:39:16,NONE,UNSTABLE,1.00,HOVER,HOVER,24.0
2026-04-24 18:39:16,NONE,UNSTABLE,1.00,HOVER,HOVER,23.5
2026-04-24 18:39:16,NONE,UNSTABLE,1.00,HOVER,HOVER,23.6
2026-04-24 18:39:16,NONE,UNSTABLE,1.00,HOVER,HOVER,23.7
2026-04-24 18:39:16,NONE,UNSTABLE,1.00,HOVER,HOVER,23.1
2026-04-24 18:39:16,NONE,UNSTABLE,1.00,HOVER,HOVER,23.1
2026-04-24 18:39:16,NONE,UNSTABLE,1.00,HOVER,HOVER,22.8
2026-04-24 18:39:16,NONE,UNSTABLE,1.00,HOVER,HOVER,22.0
2026-04-24 18:39:16,NONE,UNSTABLE,1.00,HOVER,HOVER,22.6
2026-04-24 18:39:16,NONE,UNSTABLE,1.00,HOVER,HOVER,22.1
2026-04-24 18:39:16,NONE,UNSTABLE,1.00,HOVER,HOVER,22.6
2026-04-24 18:39:16,NONE,UNSTABLE,1.00,HOVER,HOVER,22.3
2026-04-24 18:39:16,NONE,UNSTABLE,1.00,HOVER,HOVER,21.8
2026-04-24 18:39:16,NONE,UNSTABLE,1.00,HOVER,HOVER,22.0
2026-04-24 18:39:16,NONE,UNSTABLE,1.00,HOVER,HOVER,21.7
2026-04-24 18:39:16,NONE,UNSTABLE,1.00,HOVER,HOVER,21.2
2026-04-24 18:39:17,NONE,UNSTABLE,1.00,HOVER,HOVER,21.5
2026-04-24 18:39:17,NONE,UNSTABLE,1.00,HOVER,HOVER,20.9
2026-04-24 18:39:17,NONE,UNSTABLE,1.00,HOVER,HOVER,21.5
2026-04-24 18:39:17,NONE,UNSTABLE,1.00,HOVER,HOVER,20.8
2026-04-24 18:39:17,NONE,UNSTABLE,1.00,HOVER,HOVER,20.1
2026-04-24 18:39:17,NONE,UNSTABLE,1.00,HOVER,HOVER,19.0
2026-04-24 18:39:17,NONE,UNSTABLE,1.00,HOVER,HOVER,19.0
2026-04-24 18:39:17,NONE,UNSTABLE,1.00,HOVER,HOVER,18.0
2026-04-24 18:39:17,NONE,UNSTABLE,1.00,HOVER,HOVER,17.7
2026-04-24 18:39:17,NONE,UNSTABLE,1.00,HOVER,HOVER,18.1
2026-04-24 18:39:17,NONE,UNSTABLE,1.00,HOVER,HOVER,18.1
2026-04-24 18:39:17,NONE,UNSTABLE,1.00,HOVER,HOVER,18.9
2026-04-24 18:39:17,NONE,UNSTABLE,1.00,HOVER,HOVER,18.2
2026-04-24 18:39:17,NONE,UNSTABLE,1.00,HOVER,HOVER,18.2
2026-04-24 18:39:17,NONE,UNSTABLE,1.00,HOVER,HOVER,17.4
2026-04-24 18:39:17,NONE,UNSTABLE,1.00,HOVER,HOVER,17.4
2026-04-24 18:39:18,NONE,UNSTABLE,1.00,HOVER,HOVER,18.0
2026-04-24 18:39:18,NONE,UNSTABLE,1.00,HOVER,HOVER,17.2
2026-04-24 18:39:18,NONE,UNSTABLE,1.00,HOVER,HOVER,17.3
2026-04-24 18:39:18,NONE,UNSTABLE,1.00,HOVER,HOVER,18.0
2026-04-24 18:39:18,NONE,UNSTABLE,1.00,HOVER,HOVER,18.0
2026-04-24 18:39:18,NONE,UNSTABLE,1.00,HOVER,HOVER,17.2
2026-04-24 18:39:18,NONE,UNSTABLE,1.00,HOVER,HOVER,17.3
2026-04-24 18:39:18,NONE,UNSTABLE,1.00,HOVER,HOVER,18.1
2026-04-24 18:39:18,NONE,UNSTABLE,1.00,HOVER,HOVER,18.1
2026-04-24 18:39:18,NONE,UNSTABLE,1.00,HOVER,HOVER,17.4
2026-04-24 18:39:18,NONE,UNSTABLE,1.00,HOVER,HOVER,18.3
2026-04-24 18:39:18,NONE,UNSTABLE,1.00,HOVER,HOVER,17.8
2026-04-24 18:39:18,NONE,UNSTABLE,1.00,HOVER,HOVER,18.3
2026-04-24 18:39:18,NONE,UNSTABLE,1.00,HOVER,HOVER,17.6
2026-04-24 18:39:18,NONE,UNSTABLE,1.00,HOVER,HOVER,18.7
2026-04-24 18:39:18,NONE,UNSTABLE,1.00,HOVER,HOVER,18.6
2026-04-24 18:39:18,NONE,UNSTABLE,1.00,HOVER,HOVER,19.3
2026-04-24 18:39:19,NONE,UNSTABLE,1.00,HOVER,HOVER,20.1
2026-04-24 18:39:19,NONE,UNSTABLE,1.00,HOVER,HOVER,19.5
2026-04-24 18:39:19,NONE,UNSTABLE,1.00,HOVER,HOVER,20.3
2026-04-24 18:39:19,NONE,UNSTABLE,1.00,HOVER,HOVER,19.7
2026-04-24 18:39:19,NONE,UNSTABLE,1.00,HOVER,HOVER,20.6
2026-04-24 18:39:19,NONE,UNSTABLE,1.00,HOVER,HOVER,20.9
2026-04-24 18:39:19,NONE,UNSTABLE,1.00,HOVER,HOVER,21.0
2026-04-24 18:39:19,NONE,UNSTABLE,1.00,HOVER,HOVER,21.0
2026-04-24 18:39:19,NONE,UNSTABLE,1.00,HOVER,HOVER,20.6
2026-04-24 18:39:19,NONE,UNSTABLE,1.00,HOVER,HOVER,19.3
2026-04-24 18:39:19,NONE,UNSTABLE,1.00,HOVER,HOVER,18.4
2026-04-24 18:39:19,NONE,UNSTABLE,1.00,HOVER,HOVER,19.4
2026-04-24 18:39:19,NONE,UNSTABLE,1.00,HOVER,HOVER,18.6
2026-04-24 18:39:19,NONE,UNSTABLE,1.00,HOVER,HOVER,19.5
2026-04-24 18:39:19,NONE,UNSTABLE,1.00,HOVER,HOVER,19.3
2026-04-24 18:39:19,NONE,UNSTABLE,1.00,HOVER,HOVER,20.0
2026-04-24 18:39:19,NONE,UNSTABLE,1.00,HOVER,HOVER,20.1
2026-04-24 18:39:20,NONE,UNSTABLE,1.00,HOVER,HOVER,19.8
2026-04-24 18:39:20,NONE,UNSTABLE,1.00,HOVER,HOVER,18.9
2026-04-24 18:39:20,NONE,UNSTABLE,1.00,HOVER,HOVER,17.9
2026-04-24 18:39:20,NONE,UNSTABLE,1.00,HOVER,HOVER,17.5
2026-04-24 18:39:20,NONE,UNSTABLE,1.00,HOVER,HOVER,18.6
2026-04-24 18:39:20,NONE,UNSTABLE,1.00,HOVER,HOVER,19.0
2026-04-24 18:39:20,NONE,UNSTABLE,1.00,HOVER,HOVER,19.5
2026-04-24 18:39:20,NONE,UNSTABLE,1.00,HOVER,HOVER,19.5
2026-04-24 18:39:20,NONE,UNSTABLE,1.00,HOVER,HOVER,19.4
2026-04-24 18:39:20,NONE,UNSTABLE,1.00,HOVER,HOVER,19.4
2026-04-24 18:39:20,NONE,UNSTABLE,1.00,HOVER,HOVER,19.5
2026-04-24 18:39:20,NONE,UNSTABLE,1.00,HOVER,HOVER,19.7
2026-04-24 18:39:20,NONE,UNSTABLE,1.00,HOVER,HOVER,19.8
2026-04-24 18:39:20,NONE,UNSTABLE,1.00,HOVER,HOVER,19.4
2026-04-24 18:39:20,NONE,UNSTABLE,1.00,HOVER,HOVER,20.1
2026-04-24 18:39:20,NONE,UNSTABLE,1.00,HOVER,HOVER,19.4
2026-04-24 18:39:20,NONE,UNSTABLE,1.00,HOVER,HOVER,20.3
2026-04-24 18:39:21,NONE,UNSTABLE,1.00,HOVER,HOVER,20.5
2026-04-24 18:39:21,NONE,UNSTABLE,1.00,HOVER,HOVER,19.1
2026-04-24 18:39:21,NONE,UNSTABLE,1.00,HOVER,HOVER,19.0
2026-04-24 18:39:21,NONE,UNSTABLE,1.00,HOVER,HOVER,18.1
2026-04-24 18:39:21,NONE,UNSTABLE,1.00,HOVER,HOVER,17.9
2026-04-24 18:39:21,NONE,UNSTABLE,1.00,HOVER,HOVER,17.2
2026-04-24 18:39:21,NONE,UNSTABLE,1.00,HOVER,HOVER,17.1
2026-04-24 18:39:22,NONE,UNSTABLE,1.00,HOVER,HOVER,17.9
2026-04-24 18:39:22,NONE,UNSTABLE,1.00,HOVER,HOVER,16.3
2026-04-24 18:39:22,NONE,UNSTABLE,1.00,HOVER,HOVER,16.7
2026-04-24 18:39:22,NONE,UNSTABLE,1.00,HOVER,HOVER,17.8
2026-04-24 18:39:22,NONE,UNSTABLE,1.00,HOVER,HOVER,18.7
2026-04-24 18:39:22,NONE,UNSTABLE,1.00,HOVER,HOVER,19.2
2026-04-24 18:39:22,NONE,UNSTABLE,1.00,HOVER,HOVER,20.1
2026-04-24 18:39:22,NONE,UNSTABLE,1.00,HOVER,HOVER,20.8
2026-04-24 18:39:22,NONE,UNSTABLE,1.00,HOVER,HOVER,20.2
2026-04-24 18:39:22,NONE,UNSTABLE,1.00,HOVER,HOVER,20.9
2026-04-24 18:39:22,NONE,UNSTABLE,1.00,HOVER,HOVER,20.4
2026-04-24 18:39:22,NONE,UNSTABLE,1.00,HOVER,HOVER,21.0
2026-04-24 18:39:22,NONE,UNSTABLE,1.00,HOVER,HOVER,21.4
2026-04-24 18:39:22,NONE,UNSTABLE,1.00,HOVER,HOVER,21.4
2026-04-24 18:39:22,NONE,UNSTABLE,1.00,HOVER,HOVER,22.0
2026-04-24 18:39:22,NONE,UNSTABLE,1.00,HOVER,HOVER,20.8
2026-04-24 18:39:22,NONE,UNSTABLE,1.00,HOVER,HOVER,20.4
2026-04-24 18:39:22,NONE,UNSTABLE,1.00,HOVER,HOVER,20.7
2026-04-24 18:39:23,NONE,UNSTABLE,1.00,HOVER,HOVER,19.7
